category,name,nameEN,description,descriptionEN,hours,manager,website,email,phone,fax,weeklyClosing,services,ticketCost,ticketEmail,ticketPhone,ticketHours,ticketReductions,addressStreet,addressLocation,addressCap,addressMunicipalities,addressProvince,addressRegion,addressText,latitude,longitude,photo,accessibility,visibleCopy,sponsor,hidden,unreachable
church,Chiesa di S. Tommaso Becket,,"La chiesa si affaccia su una piazza all'interno dell'incantevole borgo di Corenno Plinio, appoggiata al lato sud del Castello degli Andreani, e presenta, ai lati del portale d'ingresso, due maestose arche della fine del XIII secolo (la tomba a destra) e della metà del XIV secolo (la tomba a sinistra). L'interno merita attenzione per i notevoli resti di affreschi medievali e rinascimentali e per altre interessanti testimonianze figurative di epoca barocca.",,,,,,,,,,,,,,,Piazza Giuseppe Garibaldi,,23824,Dervio,LC,,Piazza Giuseppe Garibaldi 23824 Dervio LC ,,,,,SIRBEC,,,
church,Duomo Vecchio,,"Il Duomo Vecchio di Brescia è uno dei monumenti più significativi della città. Architettonicamente si caratterizza come uno dei più importanti esempi di edifici a pianta circolare del periodo romanico, le cosiddette rotonde. È stato realizzato nel XII secolo sui resti di una basilica del VI secolo alla quale viene aggiunta, tra l'VIII e il IX secolo, la cripta dedicata a S. Filastrio. L'area presbiteriale è stata ampliata nel XIII e nel XV secolo. Alla fine dell'Ottocento, imponenti lavori di restauro, realizzati dall'architetto bresciano Luigi Arcioni, hanno interessato l'intero complesso portando alla luce le antiche strutture medievali. Conserva importanti opere d'arte, come il sarcofago marmoreo di Berardo Maggi e un ciclo di tele del Moretto e del Romanino.",,,,,,,,,,,,,,,Piazza Paolo VI,,25100,Brescia,BS,,Piazza Paolo VI 25100 Brescia BS ,,,,,SIRBEC,,,
church,Chiesa di S. Antonio (ex),,"Il complesso di S. Antonio è segno evidente della presenza storica dei frati Domenicani in territorio valtellinese. La chiesa, a lungo considerata la più grande della Valle, e il convento con ben due chiostri, nei secoli hanno visto passare nobili, inquisitori, beati, vescovi e futuri papi, tutti legati all'ordine dei Predicatori. Persa l'originaria funzione con le soppressioni napoleoniche, gli edifici conservano molteplici cicli affrescati sovrapposti, e ancora ricchi di fascino mostrano la loro marcata impronta rinascimentale. Restaurata e riconvertita, attualmente la chiesa ospita un Auditorium all'avanguardia mentre i chiostri accolgono mostre e manifestazioni culturali.",,,,,,,,,,,,,,,Piazza S. Antonio,,23017,Morbegno,SO,,Piazza S. Antonio 23017 Morbegno SO ,,,,,SIRBEC,,,
church,Chiesa di Villa,,"Nella centrale piazza Garibaldi, non molto discosta da Palazzo Branda Castiglioni, si può ammirare la chiesa di Villa Branda, frutto dell'incontro tra la tradizionale cultura tre-quattrocentesca lombarda e lo stile rinascimentale toscano. Il corpo cubico, con pochi richiami stilistici e un'articolazione spaziale determinata da lesene con capitelli corinzi, ad esempio appare sormontato da un tamburo ottagonale sorretto da colonne dalle reminiscenze tardogotiche. Edificata tra il 1437 e il 1444, la cappella fu probabilmente costruita su disegno di Brunelleschi al quale succedette in qualità di direttore lo stesso Masolino da Panicale.",,,,,,,,,,,,,,,Piazza Garibaldi,,,Castiglione Olona,VA,,Piazza Garibaldi  Castiglione Olona VA ,,,,,SIRBEC,,,
buildings,Torre del Filarete,,"Monumentale ingresso dell'attuale Castello Sforzesco di Milano, la Torre del Filarete si presenta, dopo il recente restauro, in tutta la sua elegante e scenografica presenza. L'originale costruzione venne eseguita tra il 1901 e il 1905 dall'architetto Luca Beltrami, durante una delle più grandi e importanti campagne di restauro effettuate sull'intera struttura del Castello. La primitiva torre, costruita per volontà del Duca di Milano Francesco Sforza dall'architetto fiorentino Antonio Averlino, detto il Filarete, fu distrutta da un'esplosione avvenuta nel 1521. Non è possibile conoscere con certezza il suo originario aspetto, tuttavia essa venne ricostruita nel Novecento sulla base di un attento studio filologico che considerò anche tutte le fonti grafiche e documentarie dell'epoca, nonché di un confronto con edifici e torri lombarde coeve.",,,,,,,,,,,,,,,Piazza Castello,,20121,Milano,MI,,Piazza Castello 20121 Milano MI ,,,,,SIRBEC,,,
art,Collezioni del Museo Civico Ala Ponzone,,"Il nucleo originario del Museo Civico Ala Ponzone si lega strettamente alla figura di Giuseppe Sigismondo Ala Ponzone, gran dignitario del Regno e ciambellano di Sua Maestà Imperiale, che, mosso da interessi storico artistici, antiquariali (in ambito archeologico e numismatico), scientifico-naturalistici e verso le ""arti minori"", aveva raccolto nella sua dimora di Cremona una vasta e pregevole collezione di quadri, miniature, monete, medaglie, vasi, armi, antichi bronzi greci e romani, smalti, avori, sigilli cremonesi e una nutrita biblioteca (passata nel 1971 alla Biblioteca civica di Cremona). Nel 1842 il marchese donava al Comune di Cremona la sua collezione, consistente in 580 dipinti, 95 smalti, 200 sculture e bassorilievi, 92 armi, 6 ricami, un migliaio fra disegni e stampe, 5860 libri e manoscritti, 110 oggetti di storia naturale, 15351 pezzi di numismatica. A questa prima raccolta vennero poi ad aggiungersi dipinti e affreschi staccati provenienti dalle soppresse chiese cremonesi (S. Carlo, S. Domenico, S. Francesco, S. Giovanni Nuovo, S. Mattia, SLa raccolta di dipinti e sculture assomma oggi a più di duemila pezzi. E' costituita da opere dei maggiori artisti cremonesi dal XIII al XX secolo, tra cui possiamo ricordare Bonifacio Bembo, Antonio della Corna, Galeazzo Campi, Camillo Boccaccino, Antonio Campi, Vincenzo Campi, Bernardino Campi, Gervasio Gatti, Giovan Angelo Ferrario, Giovan Battista Trotti detto il Malosso, Luigi Miradori detto il Genovesino, Gabriele Zocchi, Alessandro Tiarini, Giuseppe Bertesi, Margherita Caffi, Fede Galizia, Pietro Martire Neri, Angelo Massarotti, Francesco Boccaccino, Antonio Gianlisi, ma sono presenti anche capolavori di pittori, quali Michelangelo Merisi detto il Caravaggio e Giuseppe Arcimboldo, cui si aggiunge un significativo nucleo di dipinti fiamminghi (Jan Provost, Jan Brueghel). Significative presenze sono anche quelle di Sebastiano Galeotti, Giovanni Moriggia, Sante Legnani, Giuseppe Diotti, Giovanni Carnevali detto il Piccio, Giovanni Beltrami, Omobono Longhi, Tranquillo Cremona, Mosè Bianchi, Emilio Gola, Carlo Vittori, Emilio e Antonio Rizzi, Mario Busini.Sono inoltre esposti numerosi smalti, avori e ceramiche orientali provenienti dalla Turchia, Cina e Giappone. La raccolta di stampe, circa un migliaio fra incisioni, litografie e disegni, comprende esemplari di Heinrich Al degrever, Albrecht Durer, Joan Collaert e Adriaen Collaert II, Agostino e Annibale Carracci, Giorgio Ghisi, Hendrick Goltius, Mantegna, Jan Sadeler I. Le collezioni comprendono anche importanti materiali non esposti, quali numerose testimonianze di manufatti rinascimentali in terracotta (formelle e fregi decorativi) provenienti da palazzi e chiese cittadine.",,,,,,,,,,,,,,,"Via Ugolani Dati, 4",,26100,Cremona,CR,,"Via Ugolani Dati, 4 26100 Cremona CR ",,,,,SIRBEC,,,
history,Crema,,"Le origini di Crema sono legate probabilmente a popolazioni che cercavano rifugio dall'invasione longobarda del VI secolo.Solamente nell'XI sec. il piccolo ""castrum"" bizantino assume i caratteri e le funzioni di città, grazie anche all'arrivo di comunità monastiche di Benedettini e Umiliati.Schieratasi con Milano contro Cremona nella lotta anti-imperiale, nel 1159 Crema venne assediata e distrutta dall'imperatore Federico Barbarossa.La Pace di Costanza (1185) diede il via a una fase di libero comune e la città venne riedificata e fortificata con nuove e più ampie mura (1199). Il XIII sec. vide una nuova ripresa economica e demografica che contribuì alla formazione dell'attuale assetto urbano con la costruzione della Cattedrale e del Palazzo Pretorio.Passata sotto ai Visconti nel 1335 e alla Repubblica di Venezia nel 1449, non subì il declino economico del vicino Ducato di Milano sotto il dominio spagnolo.Alla definizione di una nuova omogenea immagine della città contribuirono la nuova cinta muraria pentagonale, l'accentramento delle funzioni civili e religiose in Piazza Duomo, la ricostruzione del Palazzo del Comune (1525-1533), il Palazzo della Notaria, ora Vescovile, che diedero alla città unità urbanistica e architettonica con la diffusione del Rinascimento e del barocco veneziani.All'inizio dell'800 la perdita della funzione difensiva della cinta muraria portò al suo parziale abbattimento e all'espansione oltre le mura venete. Il loro sedime venne parte adibito a pubblico passeggio e parte ceduto a privati e la loro struttura snaturata anche a causa di una serie di interventi, quali la colmatura del fossato e la costruzione di abitazioni.Con l'arrivo della ferrovia Treviglio-Cremona 1862 e della tranvia a vapore Lodi-Crema-Soncino (1880) iniziò un importante periodo di sviluppo industriale e demografico che proseguì nel '900, accentuando il carattere compatto del nucleo medievale fagocitato dalle nuove urbanizzazioni diffuse a macchia d'olio.",,,,,,,,,,,,,,,,,26013,Crema,CR,, 26013 Crema CR ,,,,,SIRBEC,,,
buildings,Castello Scotti,,"Edificato nella bassa pianura lodigiana, dove il fiume Po divide i territori lombardi da quelli emiliani, l'antico castello di Fombio per secoli ha svolto il compito di proteggere il feudo dalle scorribande e dalle incursioni del ducato parmense. Posto nei possedimenti del signore di Piacenza, Albero Maria Scotti Magno, il castello fu edificato nel 1299, dando origine alla struttura fortificata che ancora oggi possiamo ammirare in tutto il suo splendore, sebbene numerose trasformazioni o abbiano interessato nei secoli successivi. Il Castello Douglas Scotti, infatti, divenne residenza cortese, abbandonando gli eccessi della primigenia fortezza militare. Divenuta proprietà comunale oggi il castello è aperto al pubblico che può dunque ammirare anche le numerose stanze interne nel quale si conservano cicli pittorici del XV-XVII secolo.",,,,,,,,,,,,,,,"Via Roma, 2",,26861,Fombio,LO,,"Via Roma, 2 26861 Fombio LO ",,,,,SIRBEC,,,
buildings,Mura Veneziane,,"La Serenissima Repubblica di Venezia costruisce le mura bastionate tra il 1561 e il 1588, perché in questo periodo Bergamo rappresentava l'estremità occidentale dei domini veneti sulla terraferma. Per la realizzazione dell'opera vennero demoliti duecentocinquanta edifici, fra questi anche luoghi di culto come la cattedrale di Sant'Alessandro, che custodiva le reliquie del santo patrono della città. Le mura venete non vennero mai utilizzate per fini militari e dopo il disfacimento della Repubblica di Venezia caddero in totale abbandono fino al 1976 quando iniziò l'opera di recupero con il restauro dell'intero complesso. Oggi sono diventate la passeggiata ideale per i bergamaschi e per i turisti. La cinta muraria è ancora in buono stato di conservazione con quattordici baluardi, due piattaforme, solo una delle trentadue garitte, cento aperture per bocche da fuoco, due polveriere, quattro porte: Sant'Agostino ad est, San Giacomo a sud, Sant'Alessandro a ovest, San Lorenzo a nord.",,,,,,,,,,,,,,,,,24100,Bergamo,BG,, 24100 Bergamo BG ,,,,,SIRBEC,,,
buildings,Castello Sforzesco,,"Il Castello Sforzesco costituisce, insieme al Duomo, uno dei monumenti più importanti e significativi della città, grazie allo studio dei quali è possibile comprendere anche le trasformazioni di Milano. Oggetto di numerose demolizioni, ricostruzioni, abbellimenti, ampliamenti e 'restauri', il Castello fu voluto da Galeazzo II Visconti tra il1360 e il 1370. Distrutto nel 1447 a seguito della proclamazione della Repubblica Ambrosiana, il Castello venne ricostruito da Francesco Sforza nel 1450, che affidò al visionario architetto fiorentino Antonio Averlino detto il Filarete il compito di realizzare la spettacolare torre d'ingresso, anch'essa demolita e ricostruita. Con Ludovico il Moro il compito di decorarne l'interno fu assegnato a grandi artisti, quali Leonardo da Vinci e Bramante. Il Castello costituisce una grande opera architettonica, che oggi si propone anche come prezioso contenitore di cultura e di opere d'arte, poiché è sede principale dei musei civici milanesi.",,,,,,,,,,,,,,,Piazza Castello,,20121,Milano,MI,,Piazza Castello 20121 Milano MI ,,,,,SIRBEC,,,
church,Basilica di S. Ambrogio,,"Seconda chiesa per importanza della città di Milano, dopo il Duomo, la basilica di S. Ambrogio non costituisce solamente uno dei più antichi monumenti cittadini in stile romanico, ma anche un punto di riferimento per la storia di Milano e della Chiesa ambrosiana. Fu infatti il Vescovo Ambrogio a voler erigere tra il 379 e il 386 nell'area del cimitero ad Martires, fuori Porta Vercellina, l'antica Basilica Martyrum, a cui poi fu assegnato il proprio nome. Da sempre meta di pellegrinaggi e turisti, la basilica di S. Ambrogio è considerato il più importante esempio di architettura romanica lombarda d'Italia che custodisce opere d'arte di grande rilievo, quali il pulpito del XII secolo e l'Altare d'oro di Vuolvino.",,,,,,,,,,,,,,,Piazza Sant'Ambrogio,,20123,Milano,MI,,Piazza Sant'Ambrogio 20123 Milano MI ,,,,,SIRBEC,,,
church,Chiesa di S. Giorgio,,"La chiesa si innalza su una lieve altura presso l'abitato di Annone. La presenza di un prezioso ciclo di affreschi rinascimentali nell'abside, attribuiti al Maestro della Pala Sforzesca, nonché la stessa struttura architettonica - efficace testimonianza del graduale e armonico passaggio dall'XI-XII al XVI secolo - ne fanno uno dei più interessanti e rappresentativi edifici di culto della Brianza lecchese.",,,,,,,,,,,,,,,Via Cabella Lattuada,,23841,Annone di Brianza,LC,,Via Cabella Lattuada 23841 Annone di Brianza LC ,,,,,SIRBEC,,,
history,Mantova,,"Le origini di Mantova si uniscono per similitudine a quelle di molte altre città italiane, fondate dagli Etruschi, abitate dai popoli della Gallia cisalpina e sviluppatesi sotto i Romani come colonie militari. Mantova inizia tuttavia a distinguersi per aver dato i natali a persone d'illustre cultura e potere, come Virgilio, uno dei più grandi poeti dell'Italia antica, o Matilde di Canossa una delle donne più potenti della storia medievale europea. Nel Medioevo e, successivamente, nel Rinascimento, Mantova diventa protagonista della storia e la sua unicità è tale da farsi apprezzare oltre i suoi confini. Dopo essere stata parte nel VII secolo del dominio longobardo, nel X secolo la città sperimentò un primo riassetto urbanistico sotto la famiglia dei Canossa, che all'epoca di Matilde, nel 1076, era in possesso di un cosi vasto territorio da comprendere Lombardia, Toscana e la regione storica dell'Emilia e della Romagna. Fu con i Gonzaga che tuttavia ebbe inizio il periodo di secolare splendore, durato quasi trecento anni (1328-1627). La rivolta capeggiata dai Gonzaga, scacciò i Bonacolsi e Mantova diventò una delle principali corti rinascimentali d'Europa, capace di attirare artisti come Andrea Mantegna, Leon Battista Alberti e diversi altri come. Il primo Gonzaga della dinastia mantovana fu Luigi (poi diventato Ludovico I), Capitano del Popolo della città ed in seguito nominato vicario imperiale del Sacro Romano Impero. Il feudo della ricca famiglia crebbe a dismisura tanto che poteva vantare vantaggiosi scambi finanziari e di potere con la Repubblica di Venezia e con il Papato. Con il Concilio di Mantova nel 1459 venne decisa una nuova spedizione dei Crociati (risultata vana) contro i turchi dell'Impero Ottomano, che pochi anni prima si erano appropriati di Costantinopoli, l'odierna Istanbul. Ancora oggi è lo storico periodo dei Gonzaga a dare alla città le sue sembianze più preziose; la storia successiva di Mantova si perde nel tempo e nelle sfaccettature che furono tipiche dell'Impero austro-ungarico fino al 1866, anno in cui la città fu annessa al nuovo Regno d'Italia. In continuità con il passato l'agricoltura e l'allevamento bovino, le industrie alimentari ed il commercio, hanno caratterizzato l'economia e a cui si sono aggiunte nel tempo le industrie meccaniche, petrolchimiche e dell'abbigliamento.",,,,,,,,,,,,,,,,,46100,Mantova,MN,, 46100 Mantova MN ,,,,,SIRBEC,,,
